assay_type,canonical_smiles,molecule_chembl_id,relation,standard_relation,standard_type,standard_units,standard_value,target_chembl_id,target_pref_name,type,units,value
F,COc1cc(C(=O)N2CC[C@](CCN3CCC(C(N)=O)(c4ccccc4)CC3)(c3ccc(Cl)c(Cl)c3)C2)cc(OC)c1OC,CHEMBL330366,=,=,IC50,nM,8.0,CHEMBL2327,Neurokinin 2 receptor,IC50,nM,8.0
B,O=C(CN(N1CCC(O)(c2ccccc2)CC1)N1CCC(O)(c2ccccc2)CC1)N1CCN(Cc2cc(C(F)(F)F)cc(C(F)(F)F)c2)CC1c1ccc(Cl)c(Cl)c1,CHEMBL324416,>,>,Ki,nM,1000.0,CHEMBL2327,Neurokinin 2 receptor,Ki,nM,1000.0
B,COc1cc(CC(=O)N2CCN(C(=O)CNC3CCN(Cc4ccccc4)CC3)C(c3ccc(Cl)c(Cl)c3)C2)cc(OC)c1OC,CHEMBL105824,>,>,Ki,nM,1000.0,CHEMBL2327,Neurokinin 2 receptor,Ki,nM,1000.0
B,O=C(c1cc(O)cc(O)c1)N1CCN(C(=O)CNC2CCN(Cc3ccccc3)CC2)C(c2ccc(Cl)c(Cl)c2)C1,CHEMBL321008,>,>,Ki,nM,1000.0,CHEMBL2327,Neurokinin 2 receptor,Ki,nM,1000.0
B,O=C(CN(NC1CCN(Cc2ccccc2)CC1)NC1CCN(Cc2ccccc2)CC1)N1CCN(Cc2cc(C(F)(F)F)cc(C(F)(F)F)c2)CC1c1ccc(Cl)c(Cl)c1,CHEMBL110507,=,=,Ki,nM,175.0,CHEMBL2327,Neurokinin 2 receptor,Ki,nM,175.0
B,O=C(Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1)N1CCN(C(=O)CNC2CCN(Cc3ccccc3)CC2)C(c2ccccc2)C1,CHEMBL107309,>,>,Ki,nM,1000.0,CHEMBL2327,Neurokinin 2 receptor,Ki,nM,1000.0
B,CC(=O)NC1(c2ccccc2)CCN(N(CC(=O)N2CCN(Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)CC2c2ccc(Cl)c(Cl)c2)N2CCC(NC(C)=O)(c3ccccc3)CC2)CC1,CHEMBL325547,>,>,Ki,nM,1000.0,CHEMBL2327,Neurokinin 2 receptor,Ki,nM,1000.0
B,Cc1cc(C)cc(C(=O)N2CCN(C(=O)CNC3CCNCC3)[C@H](c3ccc(Cl)c(Cl)c3)C2)c1,CHEMBL106404,=,=,Ki,nM,20.0,CHEMBL2327,Neurokinin 2 receptor,Ki,nM,20.0
B,O=C(CN(N1CCC(Cc2ccccc2)CC1)N1CCC(Cc2ccccc2)CC1)N1CCN(Cc2cc(C(F)(F)F)cc(C(F)(F)F)c2)CC1c1ccccc1,CHEMBL321154,>,>,Ki,nM,1000.0,CHEMBL2327,Neurokinin 2 receptor,Ki,nM,1000.0
B,Cc1cc(C)cc(C(=O)N2CCN(C(=O)CNC3CCN(C(=O)[C@H](N)Cc4ccccc4)CC3)[C@H](c3ccc(Cl)c(Cl)c3)C2)c1,CHEMBL108955,=,=,Ki,nM,1.1,CHEMBL2327,Neurokinin 2 receptor,Ki,nM,1.1
B,O=C(CN(N1CCN(Cc2ccccc2)CC1)N1CCN(Cc2ccccc2)CC1)N1CCN(Cc2cc(C(F)(F)F)cc(C(F)(F)F)c2)CC1c1ccc(Cl)c(Cl)c1,CHEMBL320770,>,>,Ki,nM,1000.0,CHEMBL2327,Neurokinin 2 receptor,Ki,nM,1000.0
B,O=C(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)N1CCN(C(=O)CNC2CCN(Cc3ccccc3)CC2)[C@H](c2ccc(Cl)c(Cl)c2)C1,CHEMBL109053,=,=,Ki,nM,8.3,CHEMBL2327,Neurokinin 2 receptor,Ki,nM,8.3
B,Cc1cc(C)cc(C(=O)N2CCN(C(=O)CNC3CCN(Cc4ncc[nH]4)CC3)[C@H](c3ccc(Cl)c(Cl)c3)C2)c1,CHEMBL108350,=,=,Ki,nM,3.0,CHEMBL2327,Neurokinin 2 receptor,Ki,nM,3.0
B,Cc1cc(C)cc(C(=O)N2CCN(C(=O)CNC3CCN(Cc4cc[nH]c4)CC3)[C@H](c3ccc(Cl)c(Cl)c3)C2)c1,CHEMBL106877,=,=,Ki,nM,1.3,CHEMBL2327,Neurokinin 2 receptor,Ki,nM,1.3
B,Cc1cc(C)cc(C(=O)N2CCN(C(=O)CNC3CCN(C(=O)[C@@H](N)c4ccccc4)CC3)[C@H](c3ccc(Cl)c(Cl)c3)C2)c1,CHEMBL106300,=,=,Ki,nM,1.1,CHEMBL2327,Neurokinin 2 receptor,Ki,nM,1.1
B,Cc1cc(C)cc(C(=O)N2CCN(C(=O)CNC3CCN(C(=O)[C@H](N)Cc4ccc(O)cc4)CC3)[C@H](c3ccc(Cl)c(Cl)c3)C2)c1,CHEMBL320486,=,=,Ki,nM,7.0,CHEMBL2327,Neurokinin 2 receptor,Ki,nM,7.0
F,COc1ccc(CCN2CCC(C(=O)c3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,CHEMBL95051,=,=,IC50,nM,3388.0,CHEMBL2327,Neurokinin 2 receptor,IC50,nM,3388.0
B,O=C(c1cc(F)cc(F)c1)N1CCN(C(=O)CNC2CCN(Cc3ccccc3)CC2)C(c2ccc(Cl)c(Cl)c2)C1,CHEMBL107407,=,=,Ki,nM,22.0,CHEMBL2327,Neurokinin 2 receptor,Ki,nM,22.0
B,O=C(CN(NC1CCN(Cc2ccccc2)CC1)NC1CCN(Cc2ccccc2)CC1)N1CCN(Cc2cc(C(F)(F)F)cc(C(F)(F)F)c2)CC1c1ccccc1,CHEMBL323741,=,=,Ki,nM,300.0,CHEMBL2327,Neurokinin 2 receptor,Ki,nM,300.0
B,O=C(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)N1CCN(C(=O)CNC2CCN(Cc3ccccc3)CC2)C(c2ccc(Cl)c(Cl)c2)C1,CHEMBL321270,=,=,Ki,nM,17.0,CHEMBL2327,Neurokinin 2 receptor,Ki,nM,17.0
B,O=C(c1cc(Cl)cc(Cl)c1)N1CCN(C(=O)CNC2CCN(Cc3ccccc3)CC2)C(c2ccc(Cl)c(Cl)c2)C1,CHEMBL109092,=,=,Ki,nM,14.0,CHEMBL2327,Neurokinin 2 receptor,Ki,nM,14.0
B,COc1cc(OC)cc(C(=O)N2CCN(C(=O)CNC3CCN(Cc4ccccc4)CC3)C(c3ccc(Cl)c(Cl)c3)C2)c1,CHEMBL319474,=,=,Ki,nM,27.0,CHEMBL2327,Neurokinin 2 receptor,Ki,nM,27.0
B,CN1CCN(C(=O)CNC2CCN(Cc3ccccc3)CC2)C(c2ccccc2)C1,CHEMBL106555,>,>,Ki,nM,1000.0,CHEMBL2327,Neurokinin 2 receptor,Ki,nM,1000.0
B,Cc1cc(C)cc(C(=O)N2CCN(C(=O)CNC3CCN(C(=O)[C@H](N)Cc4c[nH]c5ccccc45)CC3)[C@H](c3ccc(Cl)c(Cl)c3)C2)c1,CHEMBL108364,=,=,Ki,nM,28.0,CHEMBL2327,Neurokinin 2 receptor,Ki,nM,28.0
B,O=C(CN(N1CCC(O)(c2ccccc2)CC1)N1CCC(O)(c2ccccc2)CC1)N1CCN(Cc2cc(C(F)(F)F)cc(C(F)(F)F)c2)CC1c1ccccc1,CHEMBL110766,>,>,Ki,nM,1000.0,CHEMBL2327,Neurokinin 2 receptor,Ki,nM,1000.0
B,Cc1cc(C)cc(C(=O)N2CCN(C(=O)CNC3CCN(C(=O)[C@@H](N)Cc4ccccc4)CC3)[C@H](c3ccc(Cl)c(Cl)c3)C2)c1,CHEMBL106816,=,=,Ki,nM,3.2,CHEMBL2327,Neurokinin 2 receptor,Ki,nM,3.2
B,CC(=O)NC1(c2ccccc2)CCN(CC[C@H](CN(C)C(=O)c2ccccc2)c2ccc(Cl)c(Cl)c2)CC1,CHEMBL308148,=,=,IC50,nM,0.13,CHEMBL2327,Neurokinin 2 receptor,IC50,nM,0.13
B,CSN1CC2(CCN(C(=O)N[C@@H](Cc3c[nH]c4ccccc34)C(=O)N(C)Cc3ccccc3)CC2)c2ccccc21,CHEMBL306065,=,=,IC50,nM,24.0,CHEMBL2327,Neurokinin 2 receptor,IC50,nM,24.0
B,O=C(NCCc1ccccc1)[C@H](Cc1c[nH]c2ccccc12)NC(=O)N1CCC2(CCc3ccccc32)CC1,CHEMBL74176,=,=,IC50,nM,211.0,CHEMBL2327,Neurokinin 2 receptor,IC50,nM,211.0
B,CSN1CC2(CCN(C(=O)N[C@@H](Cc3c[nH]c4ccccc34)C(=O)OCc3cc(C(F)(F)F)cc(C(F)(F)F)c3)CC2)c2ccccc21,CHEMBL72234,>,>,IC50,nM,1000.0,CHEMBL2327,Neurokinin 2 receptor,IC50,nM,1000.0
B,CSN1CC2(CCN(C(=O)N[C@@H](COCc3ccccc3)C(=O)N(C)Cc3ccccc3)CC2)c2ccccc21,CHEMBL305609,=,=,IC50,nM,258.0,CHEMBL2327,Neurokinin 2 receptor,IC50,nM,258.0
B,CSN1CC2(CCN(C(=O)N[C@@H](Cc3c[nH]c4ccccc34)C(=O)N(C)Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)CC2)c2ccccc21,CHEMBL306400,=,=,IC50,nM,4200.0,CHEMBL2327,Neurokinin 2 receptor,IC50,nM,4200.0
B,CCN(Cc1ccccc1)C(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)N1CCC2(CCc3ccccc32)CC1,CHEMBL73896,=,=,IC50,nM,139.0,CHEMBL2327,Neurokinin 2 receptor,IC50,nM,139.0
B,O=C(Nc1ccccc1)[C@H](Cc1c[nH]c2ccccc12)NC(=O)N1CCC2(CCc3ccccc32)CC1,CHEMBL72140,=,=,IC50,nM,2100.0,CHEMBL2327,Neurokinin 2 receptor,IC50,nM,2100.0
B,CSN1CC2(CCN(C(=O)N[C@@H](CCc3ccccc3)C(=O)N(C)Cc3ccccc3)CC2)c2ccccc21,CHEMBL70461,=,=,IC50,nM,166.0,CHEMBL2327,Neurokinin 2 receptor,IC50,nM,166.0
B,CC(=O)NC1(c2ccccc2)CCN(C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N(C)Cc2ccccc2)CC1,CHEMBL73839,=,=,IC50,nM,928.0,CHEMBL2327,Neurokinin 2 receptor,IC50,nM,928.0
B,CNC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)OCc1cc(C)cc(C)c1,CHEMBL23851,>,>,IC50,nM,5000.0,CHEMBL2327,Neurokinin 2 receptor,IC50,uM,5.0
B,O=C(OCc1cc(C(F)(F)F)cc(C(F)(F)F)c1)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H]1C[C@H](O)CN1C(=O)c1cn(CCCCc2nnn[n-]2)c2ccccc12.[K+],CHEMBL65468,=,=,Ki,nM,4200.0,CHEMBL2327,Neurokinin 2 receptor,Ki,nM,4200.0
B,CSN1CC2(CCN(C(=O)N[C@@H](Cc3c[nH]c4ccccc34)C(=O)OCc3ccccc3)CC2)c2ccccc21,CHEMBL73097,=,=,IC50,nM,4500.0,CHEMBL2327,Neurokinin 2 receptor,IC50,nM,4500.0
B,CSN1CC2(CCN(C(=O)N[C@@H](Cc3c[nH]c4ccccc34)C(=O)N(C)Cc3cc(C)cc(C)c3)CC2)c2ccccc21,CHEMBL74237,=,=,IC50,nM,1400.0,CHEMBL2327,Neurokinin 2 receptor,IC50,nM,1400.0
B,CN(Cc1ccccc1)C(=O)[C@H](Cc1ccc2ccccc2c1)NC(=O)[C@H]1C[C@H](O)CN1C(=O)c1cn(CCCCc2nnn[n-]2)c2ccccc12.[K+],CHEMBL305119,=,=,Ki,nM,2400.0,CHEMBL2327,Neurokinin 2 receptor,Ki,nM,2400.0
B,O=C(NCc1ccccc1)[C@H](Cc1c[nH]c2ccccc12)NC(=O)N1CCC2(CCc3ccccc32)CC1,CHEMBL303868,=,=,IC50,nM,14.0,CHEMBL2327,Neurokinin 2 receptor,IC50,nM,14.0
B,CN(Cc1ccccc1)C(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)N1CCC2(C=Cc3ccccc32)CC1,CHEMBL305509,=,=,IC50,nM,18.0,CHEMBL2327,Neurokinin 2 receptor,IC50,nM,18.0
B,CC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)OCc1cc(C(F)(F)F)cc(C(F)(F)F)c1,CHEMBL22870,>,>,IC50,nM,5000.0,CHEMBL2327,Neurokinin 2 receptor,IC50,uM,5.0
B,Cc1cc(C)cc(CN(C)C(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)c2ccccc2)c1,CHEMBL305608,>,>,IC50,nM,5000.0,CHEMBL2327,Neurokinin 2 receptor,IC50,uM,5.0
B,CN(Cc1ccccc1)C(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)N1CCC2(CCc3ccccc32)CC1,CHEMBL73618,=,=,IC50,nM,27.0,CHEMBL2327,Neurokinin 2 receptor,IC50,nM,27.0
B,CSN1CC2(CCN(C(=O)N[C@H](Cc3c[nH]c4ccccc34)C(=O)N(C)Cc3ccccc3)CC2)c2ccccc21,CHEMBL2114103,=,=,IC50,nM,577.0,CHEMBL2327,Neurokinin 2 receptor,IC50,nM,577.0
B,CCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](C)NC(=O)[C@H](CCCC(N)c1ccc([N+](=O)[O-])c2nonc12)NC(=O)c1ccccc1)C(N)=O,CHEMBL268783,=,=,Ki,nM,1.479,CHEMBL2327,Neurokinin 2 receptor,Log Ki,,-8.83
B,CCc1c(C#N)cc2ccccc2c1C(=O)N(C)C[C@@H](CCN1CCC(c2ccccc2[S@+](C)[O-])CC1)c1ccc(Cl)c(Cl)c1,CHEMBL149326,=,=,Ki,nM,22.0,CHEMBL2327,Neurokinin 2 receptor,Ki,nM,22.0
B,CCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)c1ccccc1)C(N)c1ccc([N+](=O)[O-])c2nonc12)C(N)=O,CHEMBL275499,=,=,Ki,nM,6.607,CHEMBL2327,Neurokinin 2 receptor,Log Ki,,-8.18
B,CCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](C)NC(=O)[C@H](CCCC(N)/C(S)=N/c1ccc2c(c1)C(=O)OC21c2ccc(O)cc2Oc2cc(O)ccc21)NC(=O)c1ccccc1)C(N)=O,CHEMBL413205,=,=,Ki,nM,24.55,CHEMBL2327,Neurokinin 2 receptor,Log Ki,,-7.61
B,CCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](C)NC(=O)[C@H](CC(N)c1ccc([N+](=O)[O-])c2nonc12)NC(=O)c1ccccc1)C(N)=O,CHEMBL413650,=,=,Ki,nM,1.349,CHEMBL2327,Neurokinin 2 receptor,Log Ki,,-8.87
B,CCc1c(C#N)cc2ccccc2c1C(=O)N(C)C[C@@H](CCN1CCC(c2ccccc2[S@+](C)[O-])CC1)c1ccc(Cl)c(Cl)c1,CHEMBL149326,=,=,Ki,nM,33.0,CHEMBL2327,Neurokinin 2 receptor,Ki,nM,33.0
B,CCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)c1ccccc1)C(N)=O,CHEMBL59780,=,=,Ki,nM,0.1549,CHEMBL2327,Neurokinin 2 receptor,Log Ki,,-9.81
B,CCc1c(C#N)cc2ccccc2c1C(=O)N(C)C[C@@H](CCN1CCC(c2ccccc2[S@+](C)[O-])CC1)c1ccc(Cl)c(Cl)c1,CHEMBL149326,=,=,Ki,nM,35.0,CHEMBL2327,Neurokinin 2 receptor,Ki,nM,35.0
B,CCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](C)NC(=O)[C@H](CCC(N)c1ccc([N+](=O)[O-])c2nonc12)NC(=O)c1ccccc1)C(N)=O,CHEMBL217548,=,=,Ki,nM,1.445,CHEMBL2327,Neurokinin 2 receptor,Log Ki,,-8.84
B,CCc1c(C#N)cc2ccccc2c1C(=O)N(C)C[C@@H](CCN1CCC(c2ccccc2[S@+](C)[O-])CC1)c1ccc(Cl)c(Cl)c1,CHEMBL149326,=,=,Ki,nM,37.0,CHEMBL2327,Neurokinin 2 receptor,Ki,nM,37.0
B,CCc1c(C#N)cc2ccccc2c1C(=O)N(C)C[C@@H](CCN1CCC(c2ccccc2[S@+](C)[O-])CC1)c1ccc(Cl)c(Cl)c1,CHEMBL149326,=,=,Ki,nM,23.0,CHEMBL2327,Neurokinin 2 receptor,Ki,nM,23.0
B,CCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](C)NC(=O)[C@H](C)Nc1ccc([N+](=O)[O-])c2nonc12)C(N)=O,CHEMBL386783,=,=,Ki,nM,87.1,CHEMBL2327,Neurokinin 2 receptor,Log Ki,,-7.06
B,CCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](C)NC(=O)[C@H](C)/N=C(/S)Nc1ccc2c(c1)C(=O)OC21c2ccc(O)cc2Oc2cc(O)ccc21)C(N)=O,CHEMBL411905,=,=,Ki,nM,1023.29,CHEMBL2327,Neurokinin 2 receptor,Log Ki,,-5.99
B,COC(=O)C(NC(=O)c1cc(-c2ccccc2)nc2ccccc12)c1ccccc1,CHEMBL429951,=,=,Ki,nM,2947.0,CHEMBL2327,Neurokinin 2 receptor,Ki,nM,2947.0
B,COC(=O)[C@@H](NC(=O)c1cc(-c2ccccc2)nc2ccccc12)c1ccccc1,CHEMBL9643,=,=,Ki,nM,8333.0,CHEMBL2327,Neurokinin 2 receptor,Ki,nM,8333.0
B,COC(=O)[C@H](NC(=O)c1cc(-c2ccccc2)nc2ccccc12)c1ccccc1,CHEMBL9843,=,=,Ki,nM,1221.0,CHEMBL2327,Neurokinin 2 receptor,Ki,nM,1221.0
B,OCCO/N=C(\COCc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(CCN1CCC(O)(c2ccccc2)CC1)c1ccc(Cl)c(Cl)c1,CHEMBL169002,=,=,Ki,nM,14.0,CHEMBL2327,Neurokinin 2 receptor,Ki,nM,14.0
B,CNC(=O)NCCCO/N=C(\CN(C)C(=O)c1cc(Cl)cc(Cl)c1)C(CCN1CCC(N2CCCCC2=O)CC1)c1ccc(Cl)c(Cl)c1,CHEMBL355295,=,=,Ki,nM,1.7,CHEMBL2327,Neurokinin 2 receptor,Ki,nM,1.7
B,CN(C/C(=N\OCCC[N+](C)(C)C)C(CCN1CCC(N2CCCCC2=O)CC1)c1ccc(Cl)c(Cl)c1)C(=O)c1cc(Cl)cc(Cl)c1.CS(=O)(=O)[O-],CHEMBL352842,=,=,Ki,nM,590.0,CHEMBL2327,Neurokinin 2 receptor,Ki,nM,590.0
B,COC(=O)CO/N=C(\COCc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(CCN1CCC(O)(c2ccccc2)CC1)c1ccc(Cl)c(Cl)c1,CHEMBL85980,=,=,Ki,nM,198.0,CHEMBL2327,Neurokinin 2 receptor,Ki,nM,198.0
B,CN(C/C(=N\OCF)C(CCN1CCC(N2CCCCC2=O)CC1)c1ccc(Cl)c(Cl)c1)C(=O)c1cc(Cl)cc(Cl)c1,CHEMBL166961,=,=,Ki,nM,0.8,CHEMBL2327,Neurokinin 2 receptor,Ki,nM,0.8
B,N#CO/N=C(\COCc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(CCN1CCC(O)(c2ccccc2)CC1)c1ccc(Cl)c(Cl)c1,CHEMBL355868,=,=,Ki,nM,19.0,CHEMBL2327,Neurokinin 2 receptor,Ki,nM,19.0
B,CO/N=C(\COCc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(CCN1CCC(O)(c2ccccc2)CC1)c1ccc(Cl)c(Cl)c1,CHEMBL309087,=,=,Ki,nM,21.0,CHEMBL2327,Neurokinin 2 receptor,Ki,nM,21.0
B,NC(=O)CO/N=C(\COCc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(CCN1CCC(O)(c2ccccc2)CC1)c1ccc(Cl)c(Cl)c1,CHEMBL168584,=,=,Ki,nM,58.0,CHEMBL2327,Neurokinin 2 receptor,Ki,nM,58.0
B,CN(C/C(=N\OCCO)C(CCN1CCC(N2CCCCC2=O)CC1)c1ccc(Cl)c(Cl)c1)C(=O)c1cc(Cl)cc(Cl)c1,CHEMBL352588,=,=,Ki,nM,0.8,CHEMBL2327,Neurokinin 2 receptor,Ki,nM,0.8
B,CN(C/C(=N\OCCCNS(C)(=O)=O)C(CCN1CCC(N2CCCCC2=O)CC1)c1ccc(Cl)c(Cl)c1)C(=O)c1cc(Cl)cc(Cl)c1,CHEMBL166975,=,=,Ki,nM,4.5,CHEMBL2327,Neurokinin 2 receptor,Ki,nM,4.5
B,CC(=O)NC1C(NC(=O)C2CC(=O)N[C@@H](Cc3c[nH]c4ccccc34)C(=O)N[C@H](Cc3ccccc3)C(=O)N[C@H](Cc3ccccc3)CNC2=O)OC(CO)C(O)C1O,CHEMBL345402,=,=,Ki,nM,2.512,CHEMBL2327,Neurokinin 2 receptor,Log Ki,,-8.6
B,CONC(COCc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(CCN1CCC(O)(c2ccccc2)CC1)c1ccc(Cl)c(Cl)c1,CHEMBL168769,=,=,Ki,nM,350.0,CHEMBL2327,Neurokinin 2 receptor,Ki,nM,350.0
B,CN(C/C(=N\OCC(C)(C)O)C(CCN1CCC(N2CCCCC2=O)CC1)c1ccc(Cl)c(Cl)c1)C(=O)c1cc(Cl)cc(Cl)c1,CHEMBL353162,=,=,Ki,nM,23.0,CHEMBL2327,Neurokinin 2 receptor,Ki,nM,23.0
B,CN(C/C(=N\OC(F)F)C(CCN1CCC(N2CCCCC2=O)CC1)c1ccc(Cl)c(Cl)c1)C(=O)c1cc(Cl)cc(Cl)c1,CHEMBL2112941,=,=,Ki,nM,5.0,CHEMBL2327,Neurokinin 2 receptor,Ki,nM,5.0
B,CC(=O)NC1C(NC(=O)C[C@@H]2CC(=O)N[C@@H](Cc3c[nH]c4ccccc34)C(=O)N[C@H](Cc3ccccc3)C(=O)N[C@H](Cc3ccccc3)CNC2=O)OC(CO)C(O)C1O,CHEMBL161288,=,=,Ki,nM,7.943,CHEMBL2327,Neurokinin 2 receptor,Log Ki,,-8.1
B,CCO/N=C(\COCc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(CCN1CCC(O)(c2ccccc2)CC1)c1ccc(Cl)c(Cl)c1,CHEMBL350360,=,=,Ki,nM,107.0,CHEMBL2327,Neurokinin 2 receptor,Ki,nM,107.0
B,O=C1CC(C(=O)NC(CO)CO)C(=O)NC[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2c[nH]c3ccccc23)N1,CHEMBL2112926,=,=,Ki,nM,3.981,CHEMBL2327,Neurokinin 2 receptor,Log Ki,,-8.4
B,CNC(=O)CO/N=C(\COCc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(CCN1CCC(O)(c2ccccc2)CC1)c1ccc(Cl)c(Cl)c1,CHEMBL354892,=,=,Ki,nM,45.0,CHEMBL2327,Neurokinin 2 receptor,Ki,nM,45.0
B,CN(C/C(=N\OCCC[S+](C)[O-])C(CCN1CCC(N2CCCCC2=O)CC1)c1ccc(Cl)c(Cl)c1)C(=O)c1cc(Cl)cc(Cl)c1,CHEMBL262053,=,=,Ki,nM,3.5,CHEMBL2327,Neurokinin 2 receptor,Ki,nM,3.5
B,O=C1CC(C(=O)N2CCC(N3CCCCC3)CC2)C(=O)NC[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2c[nH]c3ccccc23)N1,CHEMBL2112922,=,=,Ki,nM,0.05012,CHEMBL2327,Neurokinin 2 receptor,Log Ki,,-10.3
B,CN(C/C(=N\OCC#N)C(CCN1CCC(N2CCCCC2=O)CC1)c1ccc(Cl)c(Cl)c1)C(=O)c1cc(Cl)cc(Cl)c1,CHEMBL168272,=,=,Ki,nM,1.4,CHEMBL2327,Neurokinin 2 receptor,Ki,nM,1.4
B,CN(C/C(=N\OCCCS(C)(=O)=O)C(CCN1CCC(N2CCCCC2=O)CC1)c1ccc(Cl)c(Cl)c1)C(=O)c1cc(Cl)cc(Cl)c1,CHEMBL166828,=,=,Ki,nM,3.2,CHEMBL2327,Neurokinin 2 receptor,Ki,nM,3.2
B,CN(C/C(=N\OCCCn1cnnn1)C(CCN1CCC(N2CCCCC2=O)CC1)c1ccc(Cl)c(Cl)c1)C(=O)c1cc(Cl)cc(Cl)c1,CHEMBL287369,=,=,Ki,nM,17.0,CHEMBL2327,Neurokinin 2 receptor,Ki,nM,17.0
B,CN(C/C(=N\OCC(=O)NO)C(CCN1CCC(N2CCCCC2=O)CC1)c1ccc(Cl)c(Cl)c1)C(=O)c1cc(Cl)cc(Cl)c1,CHEMBL167994,=,=,Ki,nM,4.2,CHEMBL2327,Neurokinin 2 receptor,Ki,nM,4.2
B,N/C(CO/N=C(\COCc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(CCN1CCC(O)(c2ccccc2)CC1)c1ccc(Cl)c(Cl)c1)=N/O,CHEMBL354091,=,=,Ki,nM,19.0,CHEMBL2327,Neurokinin 2 receptor,Ki,nM,19.0
B,CO/N=C(\CN(C)C(=O)c1cc(Cl)cc(Cl)c1)C(CCN1CCC(N2CCCCC2=O)CC1)c1ccc(Cl)c(Cl)c1,CHEMBL66106,=,=,Ki,nM,1.6,CHEMBL2327,Neurokinin 2 receptor,Ki,nM,1.6
B,CN(C/C(=N\OCCCn1cccn1)C(CCN1CCC(N2CCCCC2=O)CC1)c1ccc(Cl)c(Cl)c1)C(=O)c1cc(Cl)cc(Cl)c1,CHEMBL352364,=,=,Ki,nM,25.0,CHEMBL2327,Neurokinin 2 receptor,Ki,nM,25.0
B,CN(C/C(=N\OCCCn1cncn1)C(CCN1CCC(N2CCCCC2=O)CC1)c1ccc(Cl)c(Cl)c1)C(=O)c1cc(Cl)cc(Cl)c1,CHEMBL165465,=,=,Ki,nM,4.8,CHEMBL2327,Neurokinin 2 receptor,Ki,nM,4.8
B,CN(C/C(=N\OCCN1CCNCC1)C(CCN1CCC(N2CCCCC2=O)CC1)c1ccc(Cl)c(Cl)c1)C(=O)c1cc(Cl)cc(Cl)c1,CHEMBL167546,=,=,Ki,nM,50.0,CHEMBL2327,Neurokinin 2 receptor,Ki,nM,50.0
